Age,Overall,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Weight in lbs,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,Agility,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Years of experience,Height in cm
25,62,65,Left,1.0,2.0,2.0,Medium/ Medium,Normal,LB,172,61.0,31.0,56.0,57.0,56.0,58.0,56.0,54.0,57.0,62.0,76.0,72.0,71.0,67.0,60.0,68.0,66.0,38.0,44.0,58.0,43.0,48.0,47.0,57.0,9.0,15.0,10.0,16.0,13.0,3,175.26
23,62,68,Right,1.0,3.0,2.0,High/ Medium,Normal,ST,168,44.0,64.0,65.0,44.0,58.0,67.0,54.0,51.0,53.0,65.0,78.0,69.0,76.0,69.0,75.0,32.0,41.0,58.0,52.0,28.0,46.0,27.0,49.0,43.0,11.0,9.0,14.0,11.0,16.0,7,180.34
20,62,74,Left,1.0,4.0,2.0,Medium/ Medium,Normal,CB,172,32.0,29.0,66.0,49.0,31.0,41.0,31.0,27.0,42.0,44.0,47.0,45.0,48.0,60.0,65.0,55.0,70.0,35.0,61.0,58.0,23.0,41.0,45.0,55.0,14.0,14.0,8.0,11.0,14.0,2,190.5
22,62,72,Right,1.0,2.0,2.0,Medium/ High,Normal,CDM,165,44.0,31.0,50.0,64.0,45.0,53.0,53.0,56.0,59.0,59.0,60.0,68.0,68.0,52.0,55.0,74.0,67.0,51.0,59.0,58.0,30.0,51.0,41.0,55.0,14.0,14.0,15.0,12.0,7.0,2,180.34
30,62,62,Right,1.0,3.0,2.0,Medium/ Medium,Lean,RWB,172,67.0,45.0,49.0,62.0,63.0,49.0,50.0,36.0,59.0,54.0,66.0,43.0,51.0,58.0,54.0,82.0,75.0,61.0,59.0,58.0,57.0,55.0,31.0,55.0,13.0,6.0,6.0,13.0,7.0,1,187.96
21,62,70,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CDM,179,49.0,41.0,60.0,65.0,43.0,62.0,47.0,40.0,60.0,58.0,60.0,60.0,61.0,61.0,62.0,67.0,72.0,51.0,60.0,58.0,57.0,58.0,52.0,43.0,5.0,15.0,11.0,13.0,15.0,1,180.34
17,62,86,Left,1.0,2.0,3.0,High/ Medium,Normal,LM,163,61.0,61.0,53.0,69.0,59.0,63.0,52.0,60.0,67.0,67.0,69.0,62.0,58.0,54.0,37.0,42.0,68.0,58.0,42.0,54.0,54.0,51.0,41.0,40.0,8.0,8.0,14.0,5.0,10.0,1,180.34
20,62,76,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,159,31.0,62.0,58.0,46.0,41.0,58.0,53.0,32.0,29.0,60.0,80.0,79.0,60.0,58.0,68.0,65.0,58.0,55.0,37.0,16.0,63.0,49.0,66.0,49.0,9.0,10.0,14.0,6.0,13.0,2,182.88
18,62,76,Left,1.0,2.0,3.0,Medium/ Medium,Lean,LM,161,54.0,40.0,47.0,61.0,50.0,73.0,73.0,46.0,51.0,68.0,77.0,72.0,62.0,58.0,34.0,50.0,51.0,47.0,35.0,26.0,50.0,53.0,67.0,52.0,10.0,10.0,9.0,13.0,10.0,1,182.88
25,62,64,Left,1.0,2.0,2.0,Medium/ Medium,Normal,LB,154,63.0,39.0,60.0,59.0,33.0,63.0,45.0,54.0,49.0,52.0,70.0,65.0,66.0,59.0,71.0,73.0,69.0,36.0,61.0,54.0,53.0,41.0,36.0,54.0,6.0,14.0,8.0,13.0,9.0,1,177.8
22,62,72,Right,1.0,2.0,2.0,Medium/ Medium,Lean,CB,163,64.0,32.0,50.0,66.0,33.0,62.0,53.0,41.0,61.0,64.0,73.0,67.0,72.0,45.0,74.0,69.0,63.0,36.0,57.0,63.0,55.0,56.0,33.0,62.0,12.0,8.0,13.0,16.0,13.0,1,185.42
21,62,68,Left,1.0,2.0,2.0,Medium/ Medium,Lean,LB,139,64.0,41.0,36.0,64.0,31.0,61.0,64.0,52.0,65.0,64.0,75.0,76.0,68.0,46.0,52.0,67.0,44.0,58.0,67.0,57.0,53.0,58.0,38.0,47.0,11.0,11.0,8.0,14.0,7.0,3,177.8
22,62,68,Right,1.0,3.0,3.0,Medium/ Medium,Normal,ST,170,45.0,57.0,53.0,59.0,51.0,61.0,46.0,43.0,45.0,61.0,94.0,92.0,85.0,58.0,82.0,61.0,59.0,48.0,58.0,18.0,60.0,49.0,57.0,55.0,14.0,8.0,8.0,15.0,8.0,1,180.34
22,62,67,Right,1.0,2.0,3.0,High/ Low,Lean,LM,139,60.0,47.0,29.0,57.0,43.0,68.0,59.0,58.0,58.0,68.0,73.0,83.0,74.0,52.0,72.0,55.0,34.0,36.0,25.0,22.0,47.0,67.0,38.0,61.0,11.0,11.0,8.0,9.0,11.0,8,170.18
20,62,79,Left,1.0,2.0,3.0,Medium/ Low,Lean,RW,141,58.0,58.0,42.0,51.0,47.0,71.0,53.0,42.0,49.0,62.0,81.0,77.0,85.0,66.0,45.0,50.0,30.0,46.0,30.0,23.0,54.0,51.0,57.0,51.0,10.0,7.0,6.0,14.0,7.0,1,172.72
30,62,62,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RB,154,52.0,44.0,47.0,59.0,41.0,56.0,38.0,51.0,55.0,63.0,62.0,67.0,71.0,46.0,83.0,65.0,76.0,48.0,75.0,74.0,55.0,39.0,42.0,61.0,13.0,14.0,12.0,10.0,14.0,4,182.88
22,62,71,Right,1.0,3.0,2.0,High/ Medium,Normal,CM,132,46.0,46.0,38.0,68.0,36.0,60.0,42.0,41.0,64.0,67.0,65.0,72.0,88.0,49.0,51.0,64.0,36.0,42.0,36.0,32.0,56.0,69.0,40.0,55.0,9.0,8.0,14.0,10.0,9.0,7,167.64000000000001
19,62,79,Right,1.0,4.0,3.0,Medium/ Medium,Normal,CAM,170,55.0,57.0,39.0,62.0,52.0,72.0,59.0,48.0,64.0,69.0,76.0,78.0,76.0,61.0,58.0,45.0,64.0,43.0,42.0,29.0,40.0,56.0,52.0,60.0,12.0,9.0,6.0,14.0,13.0,1,182.88
21,62,71,Right,1.0,2.0,2.0,Medium/ Medium,Normal,RCB,179,38.0,15.0,61.0,64.0,29.0,56.0,32.0,18.0,62.0,58.0,58.0,55.0,62.0,35.0,72.0,45.0,74.0,31.0,69.0,57.0,27.0,53.0,24.0,51.0,11.0,12.0,10.0,13.0,5.0,3,185.42
27,62,62,Right,1.0,3.0,3.0,Medium/ Low,Lean,LM,146,65.0,57.0,30.0,57.0,54.0,67.0,65.0,67.0,55.0,53.0,78.0,87.0,71.0,64.0,65.0,75.0,30.0,49.0,55.0,31.0,61.0,55.0,60.0,56.0,10.0,14.0,9.0,9.0,9.0,3,177.8
29,62,62,Right,1.0,3.0,2.0,Medium/ Low,Lean,CAM,154,51.0,51.0,40.0,66.0,52.0,61.0,51.0,54.0,50.0,61.0,65.0,81.0,89.0,62.0,67.0,52.0,56.0,58.0,51.0,22.0,61.0,61.0,56.0,61.0,5.0,11.0,41.0,7.0,21.0,2,170.18
25,61,64,Right,1.0,3.0,3.0,High/ Medium,Lean,LW,141,45.0,57.0,62.0,50.0,49.0,64.0,50.0,35.0,36.0,64.0,74.0,64.0,71.0,55.0,76.0,67.0,55.0,56.0,40.0,15.0,65.0,64.0,59.0,60.0,12.0,7.0,13.0,15.0,9.0,1,180.34
26,61,61,Right,1.0,3.0,3.0,Medium/ Medium,Normal,RCM,176,64.0,58.0,43.0,59.0,57.0,63.0,56.0,56.0,56.0,62.0,73.0,67.0,62.0,55.0,48.0,50.0,41.0,53.0,36.0,40.0,53.0,54.0,57.0,57.0,15.0,12.0,10.0,11.0,8.0,1,180.34
20,61,76,Right,1.0,4.0,2.0,Medium/ High,Normal,CB,159,36.0,22.0,57.0,59.0,21.0,40.0,26.0,20.0,64.0,44.0,62.0,44.0,46.0,35.0,69.0,60.0,69.0,25.0,67.0,57.0,22.0,42.0,24.0,52.0,8.0,11.0,12.0,5.0,6.0,4,182.88
19,61,75,Right,1.0,3.0,2.0,High/ Medium,Lean,RW,154,54.0,55.0,42.0,58.0,60.0,62.0,61.0,56.0,52.0,60.0,72.0,76.0,75.0,64.0,44.0,48.0,31.0,58.0,38.0,23.0,60.0,59.0,60.0,53.0,7.0,12.0,6.0,9.0,10.0,3,170.18
18,61,74,Left,1.0,3.0,2.0,Medium/ High,Lean,CB,174,30.0,23.0,60.0,57.0,34.0,42.0,42.0,32.0,58.0,54.0,50.0,50.0,50.0,60.0,70.0,65.0,75.0,30.0,64.0,58.0,33.0,37.0,45.0,53.0,14.0,8.0,8.0,10.0,14.0,1,190.5
19,61,70,Right,1.0,4.0,3.0,Medium/ Medium,Normal,CAM,154,46.0,50.0,53.0,63.0,57.0,60.0,59.0,44.0,60.0,63.0,70.0,63.0,63.0,58.0,63.0,64.0,63.0,53.0,45.0,50.0,62.0,62.0,38.0,63.0,9.0,7.0,10.0,14.0,8.0,3,182.88
29,61,62,Right,1.0,2.0,2.0,Low/ Medium,Lean,RCB,181,24.0,17.0,42.0,36.0,28.0,37.0,23.0,27.0,29.0,27.0,46.0,36.0,54.0,38.0,67.0,57.0,82.0,24.0,74.0,62.0,27.0,28.0,32.0,44.0,8.0,15.0,13.0,7.0,13.0,1,185.42
33,61,61,Left,2.0,2.0,3.0,Medium/ Medium,Lean,LB,179,68.0,47.0,52.0,67.0,30.0,67.0,72.0,63.0,58.0,64.0,60.0,70.0,52.0,58.0,76.0,69.0,72.0,44.0,68.0,62.0,59.0,66.0,52.0,67.0,7.0,7.0,13.0,14.0,9.0,2,182.88
20,61,73,Right,1.0,3.0,2.0,Medium/ High,Lean,LDM,150,51.0,44.0,55.0,69.0,42.0,56.0,41.0,42.0,65.0,60.0,61.0,52.0,70.0,57.0,65.0,37.0,53.0,50.0,63.0,56.0,40.0,62.0,47.0,60.0,10.0,14.0,6.0,14.0,6.0,2,180.34
20,61,69,Right,1.0,3.0,2.0,Medium/ High,Normal,CB,216,28.0,26.0,58.0,36.0,30.0,32.0,31.0,33.0,29.0,35.0,52.0,48.0,32.0,39.0,55.0,53.0,92.0,25.0,53.0,56.0,24.0,28.0,45.0,48.0,8.0,10.0,14.0,10.0,13.0,1,195.57999999999998
21,61,71,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,165,31.0,59.0,54.0,49.0,55.0,60.0,39.0,34.0,29.0,62.0,64.0,76.0,72.0,57.0,68.0,59.0,55.0,51.0,35.0,10.0,67.0,40.0,62.0,44.0,6.0,8.0,14.0,5.0,7.0,1,180.34
19,61,79,Right,1.0,2.0,2.0,Medium/ Medium,Normal,CM,154,49.0,50.0,47.0,71.0,55.0,64.0,52.0,51.0,62.0,61.0,71.0,64.0,63.0,56.0,57.0,68.0,54.0,43.0,55.0,43.0,59.0,58.0,56.0,63.0,8.0,14.0,6.0,9.0,12.0,1,175.26
27,61,63,Left,1.0,3.0,2.0,Medium/ Medium,Normal,LCB,192,24.0,16.0,57.0,59.0,25.0,23.0,24.0,27.0,52.0,39.0,40.0,49.0,53.0,32.0,70.0,53.0,79.0,19.0,65.0,55.0,21.0,28.0,34.0,55.0,14.0,14.0,10.0,7.0,8.0,3,187.96
22,61,68,Right,1.0,3.0,2.0,Medium/ Medium,Lean,LB,132,47.0,30.0,60.0,63.0,51.0,49.0,51.0,49.0,57.0,59.0,61.0,66.0,78.0,48.0,73.0,73.0,49.0,57.0,47.0,60.0,21.0,32.0,42.0,49.0,9.0,14.0,10.0,8.0,11.0,5,177.8
17,61,82,Right,1.0,3.0,3.0,High/ Medium,Lean,CM,150,54.0,56.0,50.0,64.0,53.0,65.0,54.0,47.0,61.0,65.0,64.0,73.0,71.0,60.0,57.0,53.0,51.0,55.0,65.0,44.0,55.0,64.0,50.0,62.0,6.0,13.0,7.0,11.0,7.0,1,182.88
24,61,67,Right,1.0,3.0,3.0,Medium/ Medium,Lean,ST,154,50.0,59.0,55.0,60.0,55.0,65.0,61.0,66.0,45.0,63.0,65.0,75.0,69.0,60.0,67.0,45.0,61.0,57.0,67.0,38.0,64.0,57.0,61.0,59.0,15.0,16.0,9.0,15.0,9.0,1,175.26
25,61,64,Right,1.0,3.0,2.0,High/ Medium,Normal,CAM,139,52.0,53.0,40.0,59.0,46.0,67.0,47.0,35.0,49.0,61.0,87.0,83.0,88.0,60.0,44.0,68.0,56.0,51.0,42.0,34.0,58.0,52.0,53.0,50.0,12.0,10.0,14.0,14.0,9.0,2,167.64000000000001
19,61,77,Left,1.0,2.0,2.0,Medium/ Medium,Normal,LB,172,54.0,33.0,50.0,49.0,29.0,58.0,36.0,32.0,35.0,59.0,71.0,63.0,60.0,27.0,60.0,67.0,62.0,32.0,57.0,56.0,45.0,40.0,44.0,48.0,13.0,5.0,12.0,13.0,13.0,1,180.34
19,61,73,Right,1.0,3.0,2.0,High/ Medium,Lean,RB,176,58.0,37.0,43.0,57.0,35.0,56.0,47.0,36.0,50.0,59.0,82.0,75.0,63.0,50.0,57.0,69.0,65.0,35.0,45.0,53.0,56.0,48.0,50.0,49.0,6.0,9.0,13.0,10.0,7.0,5,185.42
18,61,75,Left,1.0,3.0,3.0,Medium/ Medium,Normal,LB,154,53.0,32.0,51.0,49.0,21.0,45.0,22.0,39.0,40.0,51.0,67.0,59.0,76.0,42.0,63.0,63.0,55.0,38.0,51.0,59.0,39.0,27.0,45.0,32.0,12.0,14.0,7.0,5.0,11.0,1,175.26
21,61,73,Left,1.0,3.0,3.0,Medium/ Medium,Normal,RM,143,57.0,60.0,44.0,59.0,58.0,66.0,60.0,60.0,48.0,61.0,74.0,59.0,78.0,61.0,51.0,51.0,33.0,63.0,40.0,22.0,54.0,58.0,59.0,55.0,13.0,7.0,15.0,10.0,14.0,4,172.72
23,61,67,Right,1.0,3.0,2.0,High/ High,Normal,CDM,141,45.0,44.0,44.0,64.0,35.0,58.0,32.0,34.0,63.0,62.0,66.0,76.0,77.0,47.0,63.0,73.0,53.0,48.0,54.0,55.0,48.0,51.0,38.0,50.0,8.0,9.0,6.0,9.0,14.0,3,170.18
24,61,66,Right,1.0,2.0,2.0,Low/ High,Lean,CB,163,30.0,20.0,51.0,53.0,31.0,36.0,22.0,29.0,44.0,43.0,68.0,41.0,72.0,42.0,71.0,74.0,70.0,30.0,62.0,59.0,25.0,25.0,39.0,46.0,15.0,8.0,11.0,14.0,10.0,5,175.26
21,61,71,Right,1.0,3.0,2.0,Medium/ High,Lean,CM,128,40.0,35.0,54.0,69.0,40.0,61.0,41.0,43.0,62.0,65.0,66.0,63.0,85.0,51.0,59.0,62.0,66.0,35.0,64.0,61.0,51.0,58.0,53.0,60.0,6.0,9.0,5.0,6.0,12.0,2,172.72
20,61,76,Right,1.0,3.0,3.0,Medium/ Medium,Normal,LW,152,58.0,48.0,47.0,62.0,49.0,66.0,56.0,54.0,54.0,70.0,67.0,66.0,71.0,64.0,56.0,65.0,53.0,44.0,48.0,33.0,59.0,58.0,55.0,62.0,12.0,11.0,8.0,8.0,12.0,4,175.26
20,61,73,Right,1.0,4.0,3.0,Medium/ Medium,Normal,LM,154,53.0,55.0,55.0,59.0,45.0,64.0,43.0,38.0,54.0,63.0,71.0,73.0,76.0,61.0,60.0,63.0,67.0,56.0,40.0,24.0,52.0,54.0,60.0,55.0,11.0,15.0,14.0,11.0,8.0,3,175.26
32,61,61,Right,1.0,3.0,3.0,Medium/ Medium,Lean,RB,170,64.0,35.0,57.0,59.0,35.0,66.0,40.0,63.0,39.0,65.0,53.0,48.0,40.0,62.0,67.0,74.0,67.0,59.0,65.0,52.0,35.0,65.0,42.0,54.0,7.0,12.0,14.0,16.0,15.0,2,182.88
25,61,64,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,172,33.0,61.0,67.0,47.0,45.0,55.0,32.0,28.0,25.0,57.0,64.0,68.0,64.0,59.0,66.0,48.0,72.0,49.0,37.0,17.0,64.0,48.0,58.0,52.0,11.0,8.0,14.0,9.0,7.0,3,187.96
29,61,61,Right,1.0,4.0,2.0,Medium/ Medium,Stocky,CB,170,58.0,35.0,55.0,55.0,22.0,51.0,45.0,40.0,50.0,55.0,68.0,70.0,57.0,43.0,66.0,75.0,68.0,39.0,60.0,57.0,51.0,43.0,41.0,52.0,15.0,14.0,10.0,8.0,16.0,2,185.42
21,61,74,Right,1.0,3.0,2.0,Medium/ Medium,Lean,RM,146,45.0,57.0,44.0,61.0,39.0,63.0,35.0,35.0,56.0,59.0,77.0,68.0,70.0,61.0,60.0,59.0,57.0,47.0,55.0,42.0,58.0,53.0,36.0,53.0,9.0,12.0,9.0,10.0,12.0,1,172.72
22,61,69,Right,1.0,4.0,2.0,High/ Medium,Normal,RB,148,64.0,29.0,42.0,53.0,23.0,61.0,58.0,55.0,42.0,60.0,76.0,70.0,88.0,45.0,72.0,73.0,56.0,28.0,51.0,57.0,51.0,44.0,36.0,57.0,15.0,12.0,12.0,11.0,15.0,2,170.18
21,61,69,Right,1.0,2.0,2.0,Medium/ Medium,Lean,ST,161,40.0,64.0,63.0,55.0,44.0,55.0,44.0,40.0,47.0,61.0,63.0,64.0,57.0,68.0,68.0,63.0,73.0,61.0,60.0,24.0,56.0,51.0,71.0,54.0,16.0,12.0,14.0,10.0,12.0,1,187.96
21,61,70,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CB,176,26.0,18.0,66.0,53.0,21.0,31.0,24.0,23.0,46.0,44.0,47.0,52.0,48.0,42.0,63.0,57.0,77.0,20.0,65.0,53.0,20.0,47.0,34.0,44.0,8.0,14.0,13.0,13.0,9.0,1,187.96
19,61,80,Right,1.0,4.0,2.0,Low/ High,Lean,CB,159,28.0,26.0,60.0,59.0,26.0,33.0,33.0,35.0,26.0,59.0,65.0,44.0,67.0,47.0,65.0,68.0,51.0,30.0,50.0,64.0,26.0,32.0,42.0,59.0,14.0,5.0,11.0,8.0,11.0,2,182.88
27,61,61,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RB,150,47.0,29.0,58.0,54.0,37.0,49.0,52.0,44.0,49.0,58.0,67.0,58.0,74.0,51.0,64.0,65.0,64.0,38.0,57.0,58.0,33.0,36.0,49.0,43.0,10.0,16.0,16.0,12.0,10.0,1,177.8
19,61,74,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,176,28.0,61.0,68.0,45.0,44.0,57.0,32.0,28.0,24.0,60.0,49.0,56.0,52.0,62.0,65.0,58.0,74.0,47.0,64.0,24.0,62.0,54.0,56.0,51.0,7.0,5.0,14.0,13.0,11.0,2,190.5
25,61,66,Right,1.0,2.0,2.0,Medium/ Medium,Normal,RCB,205,31.0,24.0,55.0,51.0,27.0,26.0,28.0,22.0,47.0,42.0,54.0,42.0,39.0,44.0,64.0,58.0,91.0,27.0,57.0,56.0,23.0,32.0,39.0,36.0,7.0,8.0,9.0,6.0,6.0,1,193.04
30,61,61,Right,1.0,4.0,2.0,Medium/ Medium,Lean,ST,154,42.0,60.0,59.0,53.0,55.0,55.0,54.0,42.0,41.0,56.0,78.0,78.0,83.0,47.0,88.0,76.0,61.0,44.0,64.0,23.0,67.0,57.0,56.0,53.0,10.0,15.0,9.0,8.0,7.0,1,177.8
19,61,78,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CB,174,24.0,25.0,58.0,55.0,23.0,50.0,26.0,31.0,53.0,60.0,40.0,58.0,30.0,33.0,73.0,58.0,74.0,26.0,49.0,59.0,26.0,30.0,40.0,50.0,12.0,12.0,12.0,15.0,13.0,3,200.66
24,61,66,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CB,172,40.0,32.0,49.0,70.0,26.0,45.0,38.0,34.0,61.0,63.0,68.0,58.0,38.0,43.0,59.0,69.0,81.0,34.0,51.0,60.0,34.0,62.0,41.0,52.0,7.0,13.0,11.0,12.0,6.0,2,187.96
28,61,61,Right,1.0,3.0,2.0,Medium/ Medium,Lean,RWB,159,57.0,45.0,56.0,62.0,45.0,49.0,47.0,46.0,58.0,58.0,63.0,67.0,75.0,57.0,90.0,74.0,58.0,51.0,66.0,58.0,50.0,55.0,52.0,56.0,10.0,14.0,16.0,9.0,11.0,1,175.26
31,61,61,Right,1.0,2.0,2.0,Low/ Medium,Lean,CB,187,27.0,28.0,60.0,36.0,26.0,26.0,27.0,34.0,28.0,34.0,58.0,44.0,43.0,48.0,74.0,63.0,54.0,20.0,48.0,51.0,25.0,30.0,48.0,45.0,13.0,14.0,9.0,7.0,10.0,1,193.04
22,61,69,Right,1.0,3.0,2.0,High/ Medium,Lean,RB,168,60.0,32.0,55.0,52.0,36.0,60.0,50.0,40.0,46.0,57.0,70.0,65.0,70.0,37.0,63.0,53.0,67.0,35.0,78.0,60.0,58.0,45.0,47.0,49.0,7.0,15.0,8.0,9.0,14.0,4,180.34
29,61,61,Left,1.0,3.0,2.0,Medium/ Medium,Normal,CB,179,48.0,18.0,57.0,54.0,28.0,47.0,30.0,28.0,38.0,53.0,45.0,58.0,50.0,34.0,79.0,73.0,85.0,24.0,60.0,56.0,28.0,34.0,33.0,50.0,13.0,7.0,11.0,14.0,6.0,4,182.88
21,61,71,Right,1.0,4.0,2.0,Medium/ Medium,Lean,LB,157,47.0,36.0,43.0,64.0,52.0,60.0,60.0,44.0,62.0,65.0,75.0,73.0,74.0,53.0,70.0,71.0,58.0,49.0,66.0,49.0,55.0,59.0,49.0,64.0,14.0,14.0,7.0,15.0,14.0,4,177.8
18,61,75,Right,1.0,3.0,2.0,High/ High,Normal,CM,141,38.0,65.0,63.0,68.0,45.0,53.0,41.0,36.0,59.0,64.0,66.0,66.0,75.0,60.0,68.0,56.0,58.0,59.0,43.0,42.0,59.0,56.0,65.0,59.0,12.0,12.0,12.0,12.0,7.0,3,167.64000000000001
18,61,79,Right,1.0,3.0,3.0,Medium/ Medium,Lean,CM,157,44.0,36.0,41.0,64.0,42.0,62.0,51.0,46.0,62.0,62.0,68.0,70.0,72.0,58.0,55.0,63.0,62.0,46.0,55.0,56.0,58.0,64.0,47.0,60.0,11.0,6.0,12.0,8.0,9.0,3,182.88
24,61,65,Right,1.0,4.0,2.0,High/ Medium,Lean,CAM,141,58.0,54.0,44.0,69.0,51.0,60.0,58.0,60.0,60.0,59.0,67.0,58.0,72.0,68.0,55.0,60.0,50.0,53.0,49.0,28.0,60.0,59.0,62.0,62.0,5.0,14.0,9.0,7.0,11.0,1,175.26
24,61,66,Left,1.0,3.0,2.0,Medium/ Medium,Normal,LB,159,54.0,30.0,55.0,57.0,23.0,60.0,29.0,32.0,50.0,45.0,75.0,69.0,64.0,23.0,68.0,61.0,60.0,22.0,61.0,57.0,37.0,38.0,49.0,47.0,6.0,14.0,7.0,10.0,12.0,1,182.88
32,61,61,Right,1.0,3.0,2.0,Medium/ Medium,Normal,LW,176,64.0,67.0,61.0,59.0,60.0,62.0,69.0,49.0,35.0,60.0,61.0,70.0,64.0,62.0,64.0,63.0,65.0,59.0,46.0,25.0,57.0,53.0,67.0,53.0,12.0,7.0,16.0,6.0,15.0,2,180.34
24,61,66,Right,1.0,2.0,2.0,Medium/ Medium,Normal,CDM,157,44.0,44.0,52.0,62.0,33.0,53.0,36.0,37.0,55.0,55.0,62.0,66.0,65.0,56.0,66.0,72.0,77.0,39.0,61.0,55.0,50.0,44.0,45.0,45.0,9.0,10.0,11.0,13.0,10.0,3,177.8
21,61,69,Right,1.0,2.0,2.0,Medium/ Medium,Normal,ST,154,33.0,70.0,63.0,51.0,50.0,63.0,41.0,36.0,32.0,52.0,56.0,57.0,68.0,56.0,66.0,57.0,56.0,62.0,33.0,18.0,62.0,47.0,71.0,53.0,12.0,12.0,9.0,15.0,11.0,2,177.8
20,61,68,Left,1.0,2.0,2.0,Medium/ Medium,Normal,LB,170,63.0,30.0,41.0,60.0,35.0,63.0,54.0,45.0,59.0,62.0,77.0,78.0,76.0,41.0,76.0,74.0,74.0,32.0,52.0,52.0,52.0,55.0,37.0,53.0,8.0,12.0,14.0,13.0,14.0,2,180.34
20,61,72,Right,1.0,2.0,3.0,High/ Medium,Normal,RB,159,52.0,47.0,46.0,63.0,41.0,55.0,58.0,39.0,55.0,59.0,78.0,60.0,67.0,49.0,55.0,68.0,66.0,42.0,53.0,60.0,55.0,61.0,48.0,47.0,8.0,12.0,6.0,7.0,9.0,2,180.34
24,61,65,Right,1.0,3.0,2.0,High/ Medium,Normal,ST,159,32.0,61.0,38.0,57.0,51.0,64.0,32.0,29.0,30.0,57.0,85.0,82.0,81.0,61.0,60.0,66.0,59.0,57.0,70.0,61.0,59.0,51.0,63.0,49.0,9.0,12.0,7.0,8.0,5.0,2,175.26
17,61,79,Left,1.0,4.0,3.0,High/ Low,Normal,CF,143,40.0,64.0,53.0,56.0,53.0,67.0,57.0,45.0,40.0,65.0,75.0,75.0,78.0,61.0,58.0,54.0,32.0,61.0,30.0,16.0,45.0,62.0,67.0,56.0,6.0,9.0,8.0,7.0,7.0,2,172.72
30,61,61,Left,1.0,2.0,2.0,Medium/ Medium,Normal,LB,174,60.0,39.0,53.0,50.0,48.0,55.0,47.0,46.0,54.0,51.0,64.0,47.0,61.0,67.0,50.0,65.0,70.0,54.0,68.0,62.0,47.0,43.0,51.0,61.0,5.0,7.0,12.0,6.0,11.0,1,182.88
24,61,64,Right,1.0,3.0,2.0,High/ Medium,Normal,RCM,170,54.0,38.0,52.0,63.0,38.0,60.0,43.0,46.0,59.0,60.0,86.0,79.0,77.0,57.0,79.0,86.0,80.0,53.0,77.0,52.0,56.0,60.0,53.0,62.0,11.0,10.0,13.0,12.0,11.0,1,177.8
17,61,80,Right,1.0,4.0,3.0,Medium/ Low,Lean,CAM,150,60.0,40.0,40.0,68.0,57.0,69.0,67.0,57.0,62.0,69.0,68.0,69.0,69.0,52.0,53.0,53.0,31.0,46.0,13.0,11.0,49.0,52.0,58.0,52.0,9.0,12.0,15.0,14.0,6.0,2,175.26
33,61,61,Right,1.0,3.0,2.0,Low/ Medium,Lean,CB,163,46.0,20.0,60.0,61.0,28.0,47.0,44.0,41.0,55.0,59.0,53.0,63.0,62.0,32.0,71.0,92.0,70.0,27.0,44.0,61.0,40.0,50.0,50.0,52.0,7.0,14.0,8.0,15.0,14.0,5,180.34
27,61,61,Left,1.0,3.0,2.0,Medium/ High,Normal,LCM,157,44.0,28.0,50.0,66.0,42.0,58.0,64.0,63.0,63.0,64.0,70.0,72.0,73.0,55.0,76.0,74.0,75.0,58.0,48.0,46.0,42.0,65.0,37.0,65.0,14.0,7.0,10.0,12.0,10.0,2,180.34
29,61,61,Right,1.0,3.0,2.0,High/ Medium,Normal,RB,174,63.0,36.0,61.0,52.0,33.0,54.0,53.0,28.0,59.0,51.0,59.0,56.0,59.0,44.0,57.0,56.0,76.0,49.0,57.0,63.0,44.0,37.0,37.0,49.0,10.0,9.0,16.0,7.0,7.0,2,182.88
22,61,71,Right,1.0,2.0,2.0,Medium/ Medium,Normal,LDM,176,47.0,28.0,62.0,50.0,39.0,37.0,39.0,36.0,42.0,53.0,59.0,57.0,59.0,47.0,70.0,61.0,60.0,27.0,55.0,62.0,37.0,44.0,44.0,52.0,14.0,11.0,8.0,13.0,9.0,5,180.34
20,61,77,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CM,170,42.0,49.0,59.0,65.0,39.0,59.0,50.0,39.0,60.0,63.0,72.0,63.0,62.0,56.0,67.0,66.0,56.0,54.0,67.0,60.0,52.0,50.0,44.0,57.0,14.0,9.0,8.0,6.0,8.0,1,185.42
